chunkid	passagefails	worderrors	gbindex	error	cleanerror	diverge_from_clean
48951_1	0.28181	0.05879	48951	3.2526917465580674e-05	5.349976639812404e-06	2.717694082576827e-05
49332_0	0.0736	0.02619	49332	0.008000032777006116	0.4609102984617541	-0.45291026568474796
49332_1	0.0489	0.02225	49332	0.00044030960946495057	0.4609102984617541	-0.4604699888522891
49332_2	0.04892	0.0236	49332	0.008935745196651523	0.4609102984617541	-0.45197455326510255
49332_3	0.43349	0.12832	49332	0.5075745982621911	0.4609102984617541	0.046664299800437015
36294_0	0.99301	0.05696	36294	0.015973554141261448	0.0005402659812953625	0.015433288159966085
36294_1	0.99095	0.05987	36294	0.25653629100070996	0.0005402659812953625	0.2559960250194146
36294_2	0.99555	0.06497	36294	0.4733612692496074	0.0005402659812953625	0.47282100326831206
36294_3	0.99378	0.0665	36294	0.8296587030200278	0.0005402659812953625	0.8291184370387323
36294_4	0.99342	0.06363	36294	0.9824638939456954	0.0005402659812953625	0.9819236279644001
36294_5	0.99413	0.06217	36294	0.1384732757967858	0.0005402659812953625	0.13793300981549045
43423_0	0.03874	0.00805				
43423_1	0.02462	0.00556				
43423_2	0.01884	0.00437				
43423_3	0.02095	0.0064				
43423_4	0.0165	0.00655				
43423_5	0.02173	0.00605				
43423_6	0.21995	0.05168				
30368_0	0.22336	0.03197	30368	0.7183895599128691	0.08200877015628527	0.6363807897565839
41988_0	0.07739	0.0303	41988	0.004707001666353516	0.002079283608072302	0.0026277180582812143
51557_0	0.05737	0.15182	51557	0.5367096783321236	0.5923906933201705	-0.055681014988046895
51557_1	0.04432	0.15686	51557	0.02319290555977571	0.5923906933201705	-0.5691977877603948
51557_2	0.05237	0.16297	51557	0.85511492355913	0.5923906933201705	0.2627242302389595
38710_0	0.07493	0.02383	38710	0.6351792778692851	0.20421408938965432	0.4309651884796307
38710_1	0.01478	0.01796	38710	0.9879459128153147	0.20421408938965432	0.7837318234256604
38710_10	0.00959	0.01343	38710	0.003972215728793804	0.20421408938965432	-0.20024187366086052
38710_11	0.0153	0.01461	38710	2.3991099565745522e-05	0.20421408938965432	-0.20419009829008858
38710_2	0.01633	0.0155	38710	0.9998777866996132	0.20421408938965432	0.7956636973099589
38710_3	0.01478	0.02192	38710	0.020956313960550643	0.20421408938965432	-0.18325777542910368
38710_4	0.01193	0.02355	38710	0.7470514602752081	0.20421408938965432	0.5428373708855537
38710_5	0.01478	0.02939	38710	0.002973492847288206	0.20421408938965432	-0.20124059654236612
38710_6	0.01141	0.01999	38710	0.00013826808115280365	0.20421408938965432	-0.20407582130850152
38710_7	0.01244	0.01843	38710	0.003126207954233573	0.20421408938965432	-0.20108788143542075
38710_8	0.01037	0.01622	38710	0.10782274258213509	0.20421408938965432	-0.09639134680751923
38710_9	0.01374	0.01835	38710	0.0003296617410023517	0.20421408938965432	-0.20388442764865197
41953_0	0.06376	0.02319	41953	1.9193090006197622e-07	1.7825856412079233e-06	-1.590654741145947e-06
41953_1	0.0522	0.03665	41953	7.584064390497858e-06	1.7825856412079233e-06	5.8014787492899345e-06
41953_2	0.01738	0.01711	41953	2.0795824418051723e-07	1.7825856412079233e-06	-1.574627397027406e-06
41953_3	0.30171	0.09933	41953	4.942046771816422e-12	1.7825856412079233e-06	-1.7825806991611515e-06
48630_0	0.25588	0.02672	48630	0.5948495498229711	0.42249874820940514	0.17235080161356597
48630_1	0.02812	0.01034	48630	0.013068641824836136	0.42249874820940514	-0.409430106384569
48630_2	0.02001	0.00823	48630	0.9988926513501509	0.42249874820940514	0.5763939031407458
48630_3	0.0219	0.01201	48630	0.9996232167594481	0.42249874820940514	0.577124468550043
48630_4	0.13772	0.03203	48630	0.9977619770867122	0.42249874820940514	0.5752632288773071
63338_0	0.0295	0.03269	63338	0.9865347419457416	0.06630710997474185	0.9202276319709998
63338_1	0.02717	0.03239	63338	0.5608708070103647	0.06630710997474185	0.49456369703562286
63338_2	0.02794	0.0324	63338	0.023746178852129818	0.06630710997474185	-0.04256093112261203
63338_3	0.03237	0.02998	63338	0.10155123441533631	0.06630710997474185	0.035244124440594465
35397_0	0.02969	0.01128	35397	5.365917965738376e-06	0.670417120324578	-0.6704117544066123
35397_1	0.02306	0.01067	35397	0.7862791518495669	0.670417120324578	0.11586203152498886
35397_2	0.04763	0.01692	35397	0.38736165037564496	0.670417120324578	-0.28305546994893305
42136_0	0.02962	0.02354	42136	0.42840287676907474	0.954040182307948	-0.5256373055388732
42136_1	0.02604	0.02504	42136	0.12265338557131078	0.954040182307948	-0.8313867967366372
36847_0	0.05148	0.03281	36847	0.0019384468417500411	0.12212140602960764	-0.1201829591878576
36847_1	0.00627	0.03209	36847	1.2175363548472262e-06	0.12212140602960764	-0.12212018849325279
36847_2	0.00762	0.02501	36847	0.009812516813664907	0.12212140602960764	-0.11230888921594273
36847_3	0.01851	0.02612	36847	8.156188536556641e-06	0.12212140602960764	-0.12211324984107108
36847_4	0.11935	0.05053	36847	1.730652743636707e-05	0.12212140602960764	-0.12210409950217127
33081_0	0.08142	0.0153				
33081_1	0.0046	0.00804				
33081_10	0.00509	0.00741				
33081_11	0.00727	0.0127				
33081_12	0.00678	0.00732				
33081_13	0.00873	0.0087				
33081_2	0.00727	0.00911				
33081_3	0.00775	0.00572				
33081_4	0.00606	0.00741				
33081_5	0.00485	0.00745				
33081_6	0.00388	0.00613				
33081_7	0.00533	0.00735				
33081_8	0.00533	0.00979				
33081_9	0.00775	0.00883				
46346_0	0.21659	0.20104	46346	0.19311499603370863	0.3022408021147543	-0.10912580608104566
46346_1	0.20213	0.1891	46346	0.012666820299124137	0.3022408021147543	-0.28957398181563015
46346_10	0.24422	0.18832	46346	0.8336698908201553	0.3022408021147543	0.531429088705401
46346_11	0.27821	0.19349	46346	0.07552038762042435	0.3022408021147543	-0.22672041449432995
46346_12	0.24119	0.18802	46346	0.5018984533966012	0.3022408021147543	0.19965765128184693
46346_13	0.22783	0.19606	46346	0.0005459052754284155	0.3022408021147543	-0.3016948968393259
46346_14	0.21811	0.19638	46346	0.4151557400175294	0.3022408021147543	0.11291493790277513
46346_15	0.22786	0.18253	46346	0.02177637924909459	0.3022408021147543	-0.2804644228656597
46346_16	0.23093	0.18356	46346	0.14105201672134715	0.3022408021147543	-0.16118878539340714
46346_17	0.20838	0.1812	46346	0.9229888142865826	0.3022408021147543	0.6207480121718283
46346_2	0.28195	0.19199	46346	0.015329338879719545	0.3022408021147543	-0.28691146323503475
46346_3	0.25698	0.18952	46346	0.8905598574533686	0.3022408021147543	0.5883190553386144
46346_4	0.25203	0.19148	46346	0.9683533477948679	0.3022408021147543	0.6661125456801136
46346_5	0.24715	0.20141	46346	0.6151823024409778	0.3022408021147543	0.31294150032622353
46346_6	0.25633	0.19701	46346	0.9541685297149809	0.3022408021147543	0.6519277276002267
46346_7	0.26118	0.19564	46346	0.05371959641518709	0.3022408021147543	-0.2485212056995672
46346_8	0.28861	0.2051	46346	0.8808935603473416	0.3022408021147543	0.5786527582325873
46346_9	0.22956	0.19265	46346	0.0900103470921455	0.3022408021147543	-0.2122304550226088
35418_0	0.0291	0.01757	35418	0.0014268767323381004	0.20083309446754383	-0.19940621773520573
35418_1	0.01304	0.02051	35418	0.02798575572741402	0.20083309446754383	-0.1728473387401298
35418_2	0.01636	0.01631	35418	0.09791626942895859	0.20083309446754383	-0.10291682503858524
35418_3	0.03243	0.01688	35418	0.9828895153495966	0.20083309446754383	0.7820564208820527
35418_4	0.12161	0.02852	35418	2.236293666579847e-06	0.20083309446754383	-0.20083085817387725
33928_0	0.60058	0.04949				
33928_1	0.60818	0.03952				
33928_2	0.57577	0.04339				
33928_3	0.57075	0.04421				
33928_4	0.81738	0.07005				
33928_5	0.80422	0.06219				
33082_0	0.05556	0.01588	33082	2.5427574712466594e-08	0.04496217658690684	-0.04496215115933213
33082_1	0.00388	0.0127	33082	3.811502907180575e-06	0.04496217658690684	-0.04495836508399966
33082_10	0.01268	0.01293	33082	0.001781885036329367	0.04496217658690684	-0.043180291550577475
33082_11	0.01241	0.01418	33082	4.4238026055687385e-06	0.04496217658690684	-0.04495775278430127
33082_12	0.01215	0.01462	33082	3.878537301327256e-07	0.04496217658690684	-0.04496178873317671
33082_13	0.01784	0.01331	33082	0.0005828276566656188	0.04496217658690684	-0.04437934893024122
33082_2	0.00802	0.01307	33082	0.0011558088767044117	0.04496217658690684	-0.04380636771020243
33082_3	0.01137	0.01034	33082	1.0829799151790276e-05	0.04496217658690684	-0.04495134678775505
33082_4	0.01861	0.01308	33082	2.7556677717477385e-08	0.04496217658690684	-0.044962149030229125
33082_5	0.01163	0.01079	33082	1.5232729966285774e-08	0.04496217658690684	-0.044962161354176876
33082_6	0.01319	0.0134	33082	9.420736080123504e-09	0.04496217658690684	-0.04496216716617076
33082_7	0.01215	0.01088	33082	0.00023558819554458932	0.04496217658690684	-0.04472658839136225
33082_8	0.01293	0.01176	33082	2.124722117136102e-07	0.04496217658690684	-0.04496196411469513
33082_9	0.01861	0.01111	33082	0.005530074064899693	0.04496217658690684	-0.03943210252200715
32561_0	0.00848	0.00796				
32561_1	0.00206	0.00797				
32561_10	0.0018	0.00657				
32561_11	0.00257	0.00643				
32561_12	0.00231	0.00667				
32561_13	0.15527	0.0347				
32561_2	0.00411	0.0065				
32561_3	0.00128	0.0066				
32561_4	0.0018	0.00657				
32561_5	0.00231	0.00597				
32561_6	0.00154	0.00661				
32561_7	0.00154	0.00654				
32561_8	0.0018	0.00776				
32561_9	0.00231	0.00883				
37800_0	0.01447	0.01286	37800	0.9748375524748228	0.580537359492673	0.3943001929821498
37800_1	0.00295	0.00784	37800	0.9573733400739335	0.580537359492673	0.37683598058126044
37800_2	0.00161	0.00882	37800	0.9712794038055661	0.580537359492673	0.39074204431289306
37800_3	0.09678	0.01845	37800	0.9999004469374465	0.580537359492673	0.41936308744477346
36277_0	0.04965	0.02148	36277	0.9782795720798939	0.5520455958229202	0.4262339762569737
36277_1	0.02926	0.01911	36277	0.2414757104450187	0.5520455958229202	-0.31056988537790153
36277_2	0.02927	0.02174	36277	0.7172952047102372	0.5520455958229202	0.165249608887317
36277_3	0.02976	0.02037	36277	0.7710382963141855	0.5520455958229202	0.2189927004912653
36277_4	0.03551	0.01971	36277	0.8768490637477789	0.5520455958229202	0.3248034679248587
33469_0	0.78064	0.06031	33469	0.0013061622768393288	0.20984198428776923	-0.2085358220109299
33469_1	0.01154	0.02384	33469	0.09959432908113508	0.20984198428776923	-0.11024765520663415
33469_10	0.01428	0.02525	33469	0.008911255999257461	0.20984198428776923	-0.20093072828851177
33469_2	0.01181	0.02584	33469	1.1528649631276089e-05	0.20984198428776923	-0.20983045563813796
33469_3	0.01108	0.02306	33469	0.020282908797902177	0.20984198428776923	-0.18955907548986706
33469_4	0.02242	0.03692	33469	0.0003067214889882486	0.20984198428776923	-0.20953526279878099
33469_5	0.02219	0.02535	33469	0.18288193237645267	0.20984198428776923	-0.026960051911316563
33469_6	0.01182	0.02375	33469	2.345993333929819e-06	0.20984198428776923	-0.2098396382944353
33469_7	0.01083	0.02213	33469	3.916640345380529e-09	0.20984198428776923	-0.2098419803711289
33469_8	0.01356	0.02827	33469	1.2774146551652876e-07	0.20984198428776923	-0.20984185654630372
33469_9	0.00887	0.02277	33469	0.0008658413107746066	0.20984198428776923	-0.20897614297699463
35805_0	0.02403	0.01492	35805	0.9996587210761435	0.8844200259944914	0.11523869508165208
35805_1	0.02944	0.01618	35805	0.9999988802544593	0.8844200259944914	0.11557885425996783
35805_2	0.03489	0.01554	35805	0.9999286085565745	0.8844200259944914	0.11550858256208307
35805_3	0.04029	0.01766	35805	0.9966920730161949	0.8844200259944914	0.11227204702170346
35805_4	0.04053	0.01646	35805	0.99994310466375	0.8844200259944914	0.1155230786692586
35805_5	0.041	0.01581	35805	0.744474030480712	0.8844200259944914	-0.1399459955137794
51951_0	0.0096	0.02072	51951	0.0011161467396791913	0.026512473964927803	-0.02539632722524861
51951_1	0.00187	0.01919	51951	0.20197847295706073	0.026512473964927803	0.17546599899213292
51951_2	0.0016	0.01735	51951	1.0111451680172578e-05	0.026512473964927803	-0.02650236251324763
51951_3	0.0008	0.018	51951	0.00035554394989867344	0.026512473964927803	-0.02615693001502913
51951_4	0.0024	0.01537	51951	1.6732807185393384e-06	0.026512473964927803	-0.026510800684209263
51951_5	0.00346	0.01402	51951	0.960804353372846	0.026512473964927803	0.9342918794079181
47896_0	0.03333	0.0133	47896	0.9960492459254955	0.99937565640746	-0.00332641048196447
47896_1	0.04041	0.0066	47896	0.9997863110943236	0.99937565640746	0.0004106546868636318
47896_2	0.02515	0.00979	47896	0.9999708101549085	0.99937565640746	0.0005951537474485624
47896_3	0.03646	0.0072	47896	0.9999999605206806	0.99937565640746	0.000624304113220675
35557_0	0.13363	0.01589	35557	0.5024611956386754	0.21398267852360847	0.28847851711506695
35557_1	0.12052	0.01221	35557	0.9798174497236839	0.21398267852360847	0.7658347712000755
39782_0	0.02925	0.02542	39782	0.44036254780199946	0.039216118648510934	0.4011464291534885
39782_1	0.02238	0.02182	39782	0.008015245707675867	0.039216118648510934	-0.031200872940835067
15042_0	0.05097	0.14618				
fieldinz.01_0	0.25992	0.18388	fieldinz.01	0.9665123927970248	0.5509748766915176	0.41553751610550727
fieldinz.01_1	0.05627	0.18058	fieldinz.01	0.985985960470268	0.5509748766915176	0.4350110837787504
fieldinz.01_10	0.04455	0.18223	fieldinz.01	0.1424101179448709	0.5509748766915176	-0.40856475874664666
fieldinz.01_2	0.04077	0.17613	fieldinz.01	0.5277321942348155	0.5509748766915176	-0.023242682456702024
fieldinz.01_3	0.05434	0.17502	fieldinz.01	0.5612647755710861	0.5509748766915176	0.010289898879568549
fieldinz.01_4	0.05508	0.18248	fieldinz.01	0.4899278805553212	0.5509748766915176	-0.06104699613619635
fieldinz.01_5	0.13138	0.18531	fieldinz.01	0.10422218618590329	0.5509748766915176	-0.4467526905056143
fieldinz.01_6	0.05934	0.18761	fieldinz.01	0.287034338599218	0.5509748766915176	-0.26394053809229956
fieldinz.01_7	0.05486	0.18029	fieldinz.01	6.236425313799199e-05	0.5509748766915176	-0.5509125124383796
fieldinz.01_8	0.03711	0.18419	fieldinz.01	0.5836246466255198	0.5509748766915176	0.03264976993400226
fieldinz.01_9	0.04161	0.18076	fieldinz.01	0.02550940602035967	0.5509748766915176	-0.5254654706711579
33537_0	0.01841	0.01729	33537	0.05101848620276328	0.007237530760569223	0.043780955442194056
33537_1	0.01018	0.01379	33537	0.000142439145795481	0.007237530760569223	-0.007095091614773742
33537_2	0.00775	0.01175	33537	0.2294838907206176	0.007237530760569223	0.22224635996004838
33537_3	0.01331	0.01253	33537	6.375899957045128e-05	0.007237530760569223	-0.007173771760998772
33537_4	0.00897	0.0162	33537	0.3773772366494734	0.007237530760569223	0.3701397058889042
33537_5	0.00921	0.01401	33537	0.004193535299701345	0.007237530760569223	-0.0030439954608678776
33537_6	0.00799	0.01241	33537	0.011878182528539338	0.007237530760569223	0.004640651767970115
33537_7	0.00945	0.01516	33537	0.06078664707057113	0.007237530760569223	0.05354911631000191
33537_8	0.0865	0.02688	33537	0.23226840492917955	0.007237530760569223	0.22503087416861034
6593_0	0.61614	0.21206	6593	0.7387208275708002	0.07080219820083623	0.6679186293699639
6593_1	0.07586	0.18236	6593	0.9738759079237738	0.07080219820083623	0.9030737097229375
6593_10	0.25236	0.20154	6593	0.0025004218414753643	0.07080219820083623	-0.06830177635936087
6593_11	0.19453	0.1877	6593	0.00020209080310895633	0.07080219820083623	-0.07060010739772728
6593_12	0.1619	0.18682	6593	0.002665779401958668	0.07080219820083623	-0.06813641879887757
6593_13	0.12143	0.18478	6593	0.00016441043379389342	0.07080219820083623	-0.07063778776704234
6593_14	0.07934	0.18142	6593	0.003925051292290704	0.07080219820083623	-0.06687714690854553
6593_15	0.05618	0.17902	6593	0.04447213620442614	0.07080219820083623	-0.026330061996410095
6593_16	0.06889	0.18213	6593	0.5619500231857597	0.07080219820083623	0.4911478249849235
6593_17	0.05821	0.17602	6593	0.0005004992637921424	0.07080219820083623	-0.07030169893704409
6593_18	0.07407	0.18835	6593	0.0028764299293212447	0.07080219820083623	-0.06792576827151499
6593_19	0.05447	0.17164	6593	0.0343594090193422	0.07080219820083623	-0.03644278918149403
6593_2	0.06975	0.18226	6593	0.15987307228052616	0.07080219820083623	0.08907087407968993
6593_20	0.04577	0.1661	6593	0.9948636612940168	0.07080219820083623	0.9240614630931806
6593_21	0.06081	0.16592	6593	0.7197714753425116	0.07080219820083623	0.6489692771416754
6593_22	0.04599	0.16084	6593	0.8920786757217356	0.07080219820083623	0.8212764775208994
6593_23	0.09721	0.16417	6593	0.6675954314843056	0.07080219820083623	0.5967932332834693
6593_24	0.14066	0.1763	6593	0.9862360265209177	0.07080219820083623	0.9154338283200815
6593_25	0.12296	0.18036	6593	0.3846796733873401	0.07080219820083623	0.3138774751865039
6593_26	0.16837	0.19119	6593	0.18989265056603866	0.07080219820083623	0.11909045236520242
6593_27	0.08917	0.17567	6593	0.9274716830317526	0.07080219820083623	0.8566694848309164
6593_3	0.21058	0.18733	6593	0.017092708022009684	0.07080219820083623	-0.05370949017882655
6593_4	0.19672	0.17962	6593	0.002370662820337044	0.07080219820083623	-0.06843153538049919
6593_5	0.16731	0.18448	6593	0.2611923418716595	0.07080219820083623	0.1903901436708233
6593_6	0.12551	0.18635	6593	0.1327694322756262	0.07080219820083623	0.061967234074789976
6593_7	0.20418	0.21736	6593	0.012926717798198428	0.07080219820083623	-0.057875480402637805
6593_8	0.18756	0.19722	6593	0.9998303363569653	0.07080219820083623	0.9290281381561291
6593_9	0.13277	0.18376	6593	0.7610204941749573	0.07080219820083623	0.6902182959741211
47315_0	0.04247	0.01171	47315	1.1277336786630343e-07	4.419663260646356e-07	-3.2919295819833216e-07
47315_1	0.00561	0.00959	47315	4.3510528513479585e-10	4.419663260646356e-07	-4.415312207795008e-07
47315_2	0.00507	0.00944	47315	2.0941329974766276e-05	4.419663260646356e-07	2.049936364870164e-05
47315_3	0.03557	0.01506	47315	1.6612915672786777e-05	4.419663260646356e-07	1.617094934672214e-05
41764_0	0.02756	0.01867	41764	0.9978456148924774	0.9735471292291016	0.02429848566337578
41764_1	0.0097	0.01439	41764	0.9816555045830988	0.9735471292291016	0.008108375353997221
41764_2	0.00613	0.01227	41764	0.9995680186908391	0.9735471292291016	0.02602088946173753
41764_3	0.20398	0.03074	41764	0.5812943692213418	0.9735471292291016	-0.39225276000775977
48998_0	0.08549	0.01676	48998	0.0004239020886467326	0.96324213755972	-0.9628182354710733
48998_1	0.04617	0.01256	48998	0.39959304073832	0.96324213755972	-0.5636490968214
49648_0	0.11943	0.03772	49648	0.005346241144216668	0.4077219730344858	-0.40237573189026915
49648_1	0.05353	0.02792	49648	0.04090542356372451	0.4077219730344858	-0.3668165494707613
49648_10	0.07056	0.02172	49648	0.0005590599242640826	0.4077219730344858	-0.40716291311022174
49648_11	0.04883	0.02428	49648	0.5158989863710278	0.4077219730344858	0.108177013336542
49648_12	0.05154	0.02442	49648	0.04328834613942345	0.4077219730344858	-0.36443362689506237
49648_13	0.12664	0.03103	49648	0.3508024605352281	0.4077219730344858	-0.056919512499257696
49648_2	0.04138	0.02808	49648	0.004536523008614068	0.4077219730344858	-0.40318545002587175
49648_3	0.04657	0.02483	49648	0.23868657206483124	0.4077219730344858	-0.16903540096965458
49648_4	0.04534	0.0254	49648	0.003849973936627671	0.4077219730344858	-0.40387199909785815
49648_5	0.04929	0.02689	49648	0.000261530594400039	0.4077219730344858	-0.4074604424400858
49648_6	0.05379	0.02691	49648	0.9929174652897652	0.4077219730344858	0.5851954922552793
49648_7	0.06242	0.02046	49648	0.8795047895921752	0.4077219730344858	0.47178281655768933
49648_8	0.06838	0.02467	49648	0.157474152231333	0.4077219730344858	-0.25024782080315283
49648_9	0.05576	0.02167	49648	0.06717226091050499	0.4077219730344858	-0.34054971212398083
50418_0	0.07378	0.0217	50418	0.6922526119682698	0.45663900307251354	0.23561360889575628
50418_1	0.03157	0.02617	50418	0.985186530854413	0.45663900307251354	0.5285475277818994
50418_2	0.04082	0.02716	50418	0.028969810918608174	0.45663900307251354	-0.42766919215390536
50418_3	0.02684	0.02112	50418	0.9890460666065061	0.45663900307251354	0.5324070635339926
41273_0	0.05508	0.02775	41273	0.003488172396418965	0.8911190302617311	-0.8876308578653122
41273_1	0.04705	0.02635	41273	0.8732955301865623	0.8911190302617311	-0.017823500075168863
36414_0	0.06721	0.03835	36414	0.034524829446520355	0.014595106190821303	0.019929723255699052
36414_1	0.03912	0.03242	36414	0.00029506744882179525	0.014595106190821303	-0.014300038741999508
36414_2	0.0317	0.02741	36414	0.0012886805341593144	0.014595106190821303	-0.013306425656661989
36414_3	0.02479	0.02209	36414	0.012885494120147722	0.014595106190821303	-0.0017096120706735808
36414_4	0.04167	0.02063	36414	0.07879666569653065	0.014595106190821303	0.06420155950570935
36414_5	0.03808	0.03172	36414	9.63470070058925e-07	0.014595106190821303	-0.014594142720751244
36414_6	0.02966	0.02024	36414	0.3194265741632061	0.014595106190821303	0.30483146797238475
36414_7	0.26201	0.06638	36414	0.07714106102060325	0.014595106190821303	0.06254595482978195
31804_0	0.02588	0.01952	31804	0.9929435460775554	0.7009498718867231	0.29199367419083233
31804_1	0.0127	0.01806	31804	0.978043201402346	0.7009498718867231	0.27709332951562293
31804_2	0.01654	0.02026	31804	0.9131478815017741	0.7009498718867231	0.21219800961505098
31804_3	0.01582	0.02022	31804	0.9626010386705716	0.7009498718867231	0.2616511667838485
31804_4	0.01246	0.02001	31804	0.8851852574312181	0.7009498718867231	0.18423538554449503
31804_5	0.01222	0.01809	31804	0.9644644020120441	0.7009498718867231	0.263514530125321
31804_6	0.01558	0.0185	31804	0.05421938080913169	0.7009498718867231	-0.6467304910775914
31804_7	0.01366	0.01784	31804	0.9918531521930158	0.7009498718867231	0.29090328030629276
31804_8	0.18476	0.03738	31804	0.9996709997382354	0.7009498718867231	0.2987211278515123
LennCFQ2fic_0	0.0369	0.06761	LennCFQ2fic	0.002007868120896039	0.17322385538411558	-0.17121598726321954
LennCFQ2fic_1	0.02577	0.06059	LennCFQ2fic	0.9054059650038195	0.17322385538411558	0.732182109619704
LennCFQ2fic_2	0.0312	0.06519	LennCFQ2fic	0.033219196354591585	0.17322385538411558	-0.140004659029524
LennCFQ2fic_3	0.02989	0.06244	LennCFQ2fic	0.00012581789323851122	0.17322385538411558	-0.17309803749087707
LennCFQ2fic_4	0.02861	0.06951	LennCFQ2fic	4.4176031533726956e-05	0.17322385538411558	-0.17317967935258186
LennCFQ2fic_5	0.04793	0.07472	LennCFQ2fic	0.17273938310055403	0.17322385538411558	-0.0004844722835615489
652_0	0.06303	0.04859	652	4.0664827123393366e-06	0.3343073166689791	-0.3343032501862668
652_1	0.01041	0.04255	652	0.041528218360739166	0.3343073166689791	-0.29277909830823995
652_2	0.01178	0.04166	652	0.9647064057184057	0.3343073166689791	0.6303990890494267
48108_0	0.05217	0.03161				
48108_1	0.01685	0.03605				
48108_2	0.01498	0.04035				
48108_3	0.01471	0.0321				
48108_4	0.01364	0.03289				
48108_5	0.01685	0.04737				
30312_0	0.01579	0.02129				
30312_1	0.00827	0.0206				
30312_10	0.0193	0.02354				
30312_11	0.0178	0.02863				
30312_12	0.01981	0.02402				
30312_13	0.01529	0.02357				
30312_14	0.01379	0.0242				
30312_15	0.01654	0.02804				
30312_16	0.0163	0.0242				
30312_17	0.01404	0.01742				
30312_18	0.01404	0.01287				
30312_19	0.01103	0.01668				
30312_2	0.00827	0.023				
30312_20	0.01328	0.01488				
30312_21	0.0138	0.01552				
30312_22	0.01479	0.01262				
30312_23	0.01229	0.01258				
30312_24	0.01078	0.0148				
30312_25	0.01078	0.01382				
30312_26	0.01329	0.0146				
30312_27	0.00878	0.01433				
30312_28	0.01454	0.01379				
30312_29	0.01203	0.01053				
30312_3	0.01104	0.02611				
30312_30	0.01405	0.0113				
30312_31	0.09554	0.0292				
30312_4	0.01279	0.02756				
30312_5	0.01253	0.02404				
30312_6	0.01329	0.02463				
30312_7	0.01479	0.02441				
30312_8	0.01378	0.02958				
30312_9	0.01305	0.02186				
58723_0	0.20384	0.03721				
58723_1	0.00752	0.014				
58723_2	0.01449	0.01576				
58723_3	0.02033	0.01509				
3841_0	0.24366	0.06411	3841	0.03552584779056045	0.011512341504110091	0.02401350628645036
3841_1	0.02009	0.03419	3841	0.001211394281197542	0.011512341504110091	-0.010300947222912549
3841_2	0.04011	0.03823	3841	0.0005390545648140677	0.011512341504110091	-0.010973286939296023
3841_3	0.38018	0.06751	3841	0.02368491779288462	0.011512341504110091	0.012172576288774528
31542_0	0.02047	0.01486				
31542_1	0.00673	0.01658				
39056_0	0.04004	0.01192				
39056_1	0.03677	0.00803				
39056_2	0.03208	0.01152				
39056_3	0.03722	0.0116				
39056_4	0.2493	0.06519				
49957_0	0.0136	0.01076	49957	2.29621191394358e-07	1.4630704359142044e-07	8.331414780293755e-08
49957_1	0.13407	0.02506	49957	0.0036238013572266192	1.4630704359142044e-07	0.003623655050183028
27724_0	0.08196	0.02822	27724	1.1281372275240287e-06	0.40270594511517055	-0.402704816977943
27724_1	0.02943	0.0259	27724	0.08204681840811345	0.40270594511517055	-0.3206591267070571
27724_2	0.03557	0.02774	27724	0.0008767548648975776	0.40270594511517055	-0.40182919025027297
27724_3	0.03971	0.02402	27724	0.00043345770399227934	0.40270594511517055	-0.40227248741117827
27724_4	0.03386	0.02533	27724	9.408698820045913e-09	0.40270594511517055	-0.40270593570647173
35335_0	0.01257	0.01256				
35335_1	0.00262	0.01017				
35335_2	0.0034	0.00871				
35335_3	0.00367	0.01335				
35335_4	0.00576	0.01036				
37907_0	0.07907	0.02792				
37907_1	0.04307	0.01912				
37907_2	0.0448	0.02454				
37907_3	0.05118	0.02376				
37907_4	0.10531	0.02572				
57605_0	0.04329	0.01672				
57605_1	0.03922	0.01345				
57605_2	0.04718	0.01457				
57605_3	0.04011	0.01262				
57605_4	0.02509	0.01495				
51738_0	0.04014	0.0114	51738	0.0015412268523168349	0.00023805633337790436	0.0013031705189389304
51738_1	0.04536	0.01277	51738	1.6603537954518188e-06	0.00023805633337790436	-0.00023639597958245254
51738_2	0.04787	0.01162	51738	2.6699678330799337e-05	0.00023805633337790436	-0.00021135665504710502
51738_3	0.03516	0.01296	51738	0.000562024355606483	0.00023805633337790436	0.0003239680222285787
51738_4	0.04164	0.01281	51738	9.686304314193706e-09	0.00023805633337790436	-0.00023804664707359016
51738_5	0.29095	0.04825	51738	3.710779924404051e-05	0.00023805633337790436	-0.00020094853413386385
33345_0	0.11779	0.0241	33345	0.006989222784652527	0.09054798770913795	-0.08355876492448543
33345_1	0.02908	0.02378	33345	0.9832763792482737	0.09054798770913795	0.8927283915391357
33345_2	0.03195	0.02343	33345	0.01974048514611959	0.09054798770913795	-0.07080750256301836
33345_3	0.04101	0.02792	33345	0.35113207199727103	0.09054798770913795	0.26058408428813307
33345_4	0.04362	0.02329	33345	0.7203878030598032	0.09054798770913795	0.6298398153506652
33345_5	0.04244	0.02246	33345	0.33065148682492607	0.09054798770913795	0.2401034991157881
33345_6	0.04387	0.02173	33345	0.17288431626772083	0.09054798770913795	0.08233632855858287
33345_7	0.36624	0.07725	33345	0.5983714840912197	0.09054798770913795	0.5078234963820817
51932_0	0.06033	0.01355	51932	0.0003066495619646892	0.0960837636994834	-0.09577711413751872
51932_1	0.02245	0.01535	51932	0.868282094358685	0.0960837636994834	0.7721983306592015
51932_2	0.01907	0.01475	51932	0.02148481632491417	0.0960837636994834	-0.07459894737456924
51932_3	0.02621	0.01557	51932	0.0009699259349226219	0.0960837636994834	-0.09511383776456078
